,Followings,Followers,MediaCount,Likes,Comments ,CreationTime,Selfie,BodySnap,Marketing,ProductOnly,NonFashion,Face,Logo,BrandLogo,Smile,Outdoor,NumberOfPeople,NumberOfFashionProduct,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise
24346,7331.0,1724.0,2352,5,0,1453883066,0.000676705,0.0322166,0.00419859,0.955808,0.0107765,0.00796602,0.951059,0.24633,0.00357717,0.51314,0.263908,2.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24347,7331.0,1724.0,2352,5,0,1453883019,0.00164338,0.238674,0.00493405,0.365884,0.117874,0.0344862,0.73989,0.152459,0.00861547,0.897552,0.435732,2.77243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24348,7331.0,1724.0,2352,5,0,1453883001,0.000332541,0.0171929,0.00468199,0.975954,0.00745548,0.00362487,0.987324,0.250256,0.00192993,0.317073,0.198556,1.63477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24349,7459.0,2309.0,7158,5,0,1453882958,2.07e-05,0.000867469,0.00051398,0.998421,0.0014175,5.21e-05,0.999846,0.074109,6.95e-05,8.87e-05,0.0300356,1.03962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24350,7459.0,2309.0,7158,5,0,1453882958,2.07e-05,0.000867469,0.00051398,0.998421,0.0014175,5.21e-05,0.999846,0.074109,6.95e-05,8.87e-05,0.0300356,1.03962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24351,7459.0,2309.0,7158,5,0,1453882958,2.07e-05,0.000867469,0.00051398,0.998421,0.0014175,5.21e-05,0.999846,0.074109,6.95e-05,8.87e-05,0.0300356,1.03962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24352,7459.0,2309.0,7158,5,0,1453882958,2.07e-05,0.000867469,0.00051398,0.998421,0.0014175,5.21e-05,0.999846,0.074109,6.95e-05,8.87e-05,0.0300356,1.03962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24353,7331.0,1724.0,2352,5,1,1453882914,0.000313369,0.0086921,0.00461198,0.975428,0.00722009,0.00170287,0.546334,0.109872,0.000995644,0.0901048,0.147883,1.3917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24354,203.0,25885.0,16196,5,0,1453882867,9.41e-05,0.00657028,0.0059029,0.995625,0.000572308,0.00045226,0.954155,0.152153,0.000324795,0.000456749,0.124998,2.26404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24355,203.0,25885.0,16196,5,0,1453882823,0.000301885,0.0653901,0.0565323,0.65297,0.00993504,0.0798345,0.99966,0.165611,0.0077481,0.0021215,0.290559,4.48033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
