,Followings,Followers,MediaCount,Likes,Comments ,CreationTime,Selfie,BodySnap,Marketing,ProductOnly,NonFashion,Face,Logo,BrandLogo,Smile,Outdoor,NumberOfPeople,NumberOfFashionProduct,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise
541,1333.0,1495.0,1276,28,0,1453830040,0.00406525,0.0970808,0.0988935,0.523383,0.0407122,0.137339,0.77145,0.162549,0.024904,0.00901736,0.789817,5.2672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,51.0,117.0,76,27,4,1453854069,3.39e-05,0.00188005,0.00355915,0.990953,0.00511563,0.000485608,0.999928,0.335522,0.000746626,0.000409361,0.0732058,1.49235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,965.0,235.0,62,27,2,1453811319,0.000387085,0.986784,0.00179605,0.021887,0.000230475,0.0132147,0.039939,0.010089,0.00803666,0.0161615,0.229159,2.81836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,1036.0,1481.0,306,27,1,1453758574,0.000848894,0.00885934,0.0808406,0.975784,0.00143705,0.00991407,0.466397,0.087901,0.00223167,0.00740189,0.298697,3.57833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,528.0,370.0,261,26,1,1453809847,0.00544124,0.896167,0.199264,0.00359519,0.00080211,0.971637,0.663972,0.134599,0.125492,0.154071,1.18666,4.59883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,308.0,1052.0,1805,25,0,1453814344,0.000238794,0.013693,0.00319446,0.99108,0.00304368,0.000478829,0.668993,0.16822,0.000748244,0.0116088,0.147491,2.05382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,865.0,972.0,108,25,0,1453800095,0.000491221,0.00854097,0.0706002,0.99011,0.000972617,0.00514639,0.696847,0.101208,0.00184611,0.00243627,0.238051,4.20103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,166.0,228.0,209,24,0,1453885896,0.000761107,0.0385636,0.14782,0.406741,0.0322408,0.0755498,0.115461,0.0363497,0.00606128,0.0058881,0.700243,6.77316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,68.0,499.0,565,24,0,1453868167,0.000163293,0.00345334,0.00124868,0.996552,0.00211772,0.000583492,0.0268974,0.00772721,0.000196308,0.00109713,0.108773,1.47561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,278.0,684.0,465,24,1,1453844170,0.00183572,0.843404,0.010397,0.0845818,0.00428936,0.174415,0.0694307,0.00692011,0.0331123,0.0348681,0.761489,6.95565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
